time_const,time_lin,time_NN,loss_const,loss_lin,loss_NN,loss_const_val,loss_lin_val,loss_NN_val,BS_const,BS_lin,BS_NN,MSE11_const_val,MSE12_const_val,MSE13_const_val,MSE11_lin_val,MSE12_lin_val,MSE13_lin_val,MSE11_NN_val,MSE12_NN_val,MSE13_NN_val
22.34,22.56,37.54,4245.04415880264,4061.1219928227347,4015.5300983366915,1425.9206998570482,1368.5957873864418,1346.6248182561574,0.7734254149698071,0.716457817821226,0.6896030942874357,0.1827681855609129,0.10597090362877351,0.07869326134030277,0.15748556145011497,0.09619596700394176,0.06370361842391328,0.15344327298143004,0.09411169530722296,0.05940014910345958
22.45,22.49,36.91,4220.371130403697,4021.7594143432802,3994.787890016231,1395.5137618245135,1344.0965640658283,1317.6511822303512,0.7309911981247,0.6693820087164991,0.6507844965412419,0.17093704944717739,0.09315319409276757,0.07963709050210889,0.13723632429906926,0.07691309941492298,0.06239458448734134,0.13401275501782964,0.07620189421804648,0.05819452310192368
21.84,21.67,36.3,4214.088171130304,4053.8329829831187,3979.582474921025,1372.9937631033777,1330.6333962958568,1311.1315572364474,0.7641406625512337,0.713948077731926,0.6847432411903263,0.19417927285783207,0.09434519750255368,0.10166118456462377,0.17230616164344512,0.08134410622747341,0.09203682455394906,0.1653486725061929,0.076406974030043,0.08919171890543677
22.63,22.24,36.35,4377.660743794201,4203.649987644893,4145.580014702184,1445.0340395657101,1376.106475294213,1354.6996390551835,0.7337714027516767,0.6684814524882415,0.644896758736968,0.175270603331544,0.08915908529566859,0.0873788915030049,0.14895507515798054,0.07490598061166043,0.07577745929117748,0.14340868532924872,0.07062285463975569,0.07324631612753052
22.88,23.09,36.95,4182.678939618781,4050.2716237879968,3996.040528927228,1398.5475079211155,1328.340386933411,1311.9285827052772,0.8086235672237274,0.7276633927356163,0.7095875965484283,0.197812599876334,0.10981211981727453,0.08885874193014894,0.1730648025136733,0.09858638289896732,0.07529128641323556,0.16673246684549498,0.09626081855867336,0.07058124827632983
22.33,22.29,36.92,4283.72871852656,4084.981078250129,4035.8913513595803,1449.0059756958137,1397.1827717280744,1383.1227581479893,0.7887147569590828,0.7384238924928334,0.7128359566037705,0.18553402504637354,0.09254064714636434,0.09425913028478314,0.16101385729500137,0.07724707676125998,0.08508553677169163,0.15160790786633882,0.07208809245070931,0.07988817748707233
23.55,23.76,35.86,4201.908466051988,4019.60056611582,3965.4728893594793,1483.8801630808223,1420.6893363819577,1406.0295191662094,0.7559867142193039,0.7012824541734186,0.6820853071377486,0.18072660156868253,0.0859852200340052,0.09674011724193456,0.1533263532384457,0.06931847625210685,0.08626474143357553,0.14732507728603514,0.06434650018361426,0.08350402086563904
22.74,23.55,40.18000000000001,4231.004399021891,4048.496430762845,4000.023323483691,1425.4436464607709,1392.3561683316711,1368.2793728529323,0.7605789857509903,0.7222611997127641,0.6974969932829389,0.16634327054495204,0.09450642209036379,0.07488936323948754,0.13862608842515528,0.08157614728787496,0.05915739737470752,0.13025324693693605,0.07872880933736193,0.051870453237566734
23.87,23.05,37.21,4312.719654784088,4113.240921633776,4041.505098340001,1448.2298513764333,1376.2040143333852,1351.27999984287,0.7658791558098558,0.696963664238407,0.6629346862058565,0.18801185240419738,0.09275202784984836,0.09695401796871207,0.16157258717704112,0.0770242571216727,0.0859034441265226,0.14828793538171453,0.06888733876591795,0.07974095214690993
22.58,22.59,36.89,4163.432208834585,4031.2546330177297,3972.9623162956186,1365.324660772187,1306.7965486196213,1279.4049402705014,0.7530397909298455,0.6998664096763043,0.6786735322339416,0.1748205976374405,0.09417504874026524,0.08218089416988841,0.14872668318494123,0.08196749737220861,0.06874963741208685,0.1415559386210583,0.07788607592218516,0.06412538332772419
21.71,22.1,37.54,4309.075501756235,4119.692465144007,4024.941518155057,1466.337465322917,1409.918595866973,1395.0407841598612,0.7687267251776941,0.709670007420444,0.6860233630690716,0.18434073037845927,0.10484697509931393,0.08041162384366421,0.16264313579651402,0.09611181843559648,0.06814945326373771,0.15369756512121388,0.09200108607490855,0.06174181880085107
23.26,22.57,37.18,4236.163296162166,4028.8417999882045,3974.169483363547,1370.7261731766605,1324.407810149276,1302.5644840209961,0.7367444435460534,0.6793993310047992,0.6504774606210163,0.1745711827812052,0.08299763517078342,0.09308170190809827,0.140587495457043,0.06219287009406846,0.08060675174661858,0.12976068365327065,0.055859983725827164,0.07456854756431193
22.81,22.93,38.91,4187.338753793355,4053.469802687665,3993.295177170084,1417.3687787709164,1366.4221291124754,1342.2684850653905,0.7291203024154593,0.6696413122257537,0.6504969391090907,0.17200683362079017,0.0963732868773751,0.07786898561652478,0.13909608163947484,0.08283759857553476,0.058833571099414846,0.13296596266344796,0.0785714989181721,0.05492739021966127
23.22,23.61,38.19,4129.750998877884,3983.367263969652,3926.6119420217283,1418.3134686436947,1372.120008953424,1354.9686585963996,0.729958555687604,0.6699994563848862,0.641651598637265,0.17424880165739035,0.08051262277636637,0.09671797785158096,0.14447112033943577,0.060682041718254344,0.08725158560859082,0.13031417090895037,0.050900114305733296,0.080930817170862
